"Factsheet Id","Workspace Id","Workspace Name","Display Name","Category","Release","Technopedia Status","Technopedia External Id","Asset Provider","Asset Edition","Asset Version","Asset Manufacturer","Asset Name","Asset External Id","Asset Taxonomy Id","LTLS Id","LTLS Full Name","LTLS Base Name","LTLS Version","LTLS Provider Name","LTLS Edition","Tech Stack Name","Technolot LTLS Id","Migration Success Flag","Migration Comment"
"48461ff5-ff50-4f06-a728-22efd1f3f521","4228d34d-7aa7-43bb-9c32-c0318cb488fc","munichreSandbox","OpenText Imaging Enterprise Scan 16 (16.2)","software","16 (16.2)","LINKED","sw_405987361",,,"16 (16.2)","OpenText","OpenText Imaging Enterprise Scan 16 (16.2)","405987361","19892752","lx_ITC_016316","OpenText Imaging Enterprise Scan 16.2","Imaging Enterprise Scan","16.2","OpenText","","Enterprise Content Management (ECM) / Document Capturing and Imaging","None",false,
"39129ae3-9df4-45f5-ae3d-61a8eff6f9c4","4228d34d-7aa7-43bb-9c32-c0318cb488fc","munichreSandbox","OpenText Imaging Enterprise Scan 9 (9.5)","software","9 (9.5)","LINKED","sw_762808902",,,"9 (9.5)","OpenText","OpenText Imaging Enterprise Scan 9 (9.5)","762808902","19892752","lx_ITC_016317","OpenText Imaging Enterprise Scan 9.5","Imaging Enterprise Scan","9.5","OpenText","","Enterprise Content Management (ECM) / Document Capturing and Imaging","None",false,
"a93a6617-32c3-46a3-a725-f92ad715733f","4228d34d-7aa7-43bb-9c32-c0318cb488fc","munichreSandbox","OpenText Rendition Server 10 (10.0)","software","10 (10.0)","LINKED","sw_47946354",,,"10 (10.0)","OpenText","OpenText Rendition Server 10 (10.0)","47946354","19892751","lx_ITC_016318","OpenText Rendition Server 10.0","Rendition Server","10.0","OpenText","","Enterprise Content Management (ECM) / Document and Records Management","None",false,
"118b813d-6244-4e48-aed5-20decfb25de4","4228d34d-7aa7-43bb-9c32-c0318cb488fc","munichreSandbox","OpenText Rendition Server 10 (10.5)","software","10 (10.5)","LINKED","sw_417795217",,,"10 (10.5)","OpenText","OpenText Rendition Server 10 (10.5)","417795217",,"lx_ITC_016319","OpenText Rendition Server 10.5","Rendition Server","10.5","OpenText","","Enterprise Content Management (ECM) / Document and Records Management","None",false,
"d07ee383-a31b-4898-bdca-216da002e6c4","4228d34d-7aa7-43bb-9c32-c0318cb488fc","munichreSandbox","OpenText Rendition Server 16.6","software","16.6","LINKED","sw_764788513",,,"16.6","OpenText","OpenText Rendition Server 16.6","764788513","19892751","lx_ITC_016464","OpenText Rendition Server 16.6","Rendition Server","16.6","OpenText","","Enterprise Content Management (ECM) / Document and Records Management","None",false,
"3772d938-4fd2-4c42-aa7e-9ac54fae564b","4228d34d-7aa7-43bb-9c32-c0318cb488fc","munichreSandbox","Oracle Application Express 20.1","software","20.1","LINKED","sw_764786867",,,"20.1","Oracle","Oracle Application Express 20.1","764786867",,"lx_ITC_007116","Oracle Application Express 20.1","Application Express","20.1","Oracle","","Software Development / Application Architecture and Design","None",false,
"c685022b-9bbd-477f-b42a-e0d0e56f3cae","4228d34d-7aa7-43bb-9c32-c0318cb488fc","munichreSandbox","Oracle Application Express 5 (5.0)","software","5 (5.0)","LINKED","sw_113067147",,,"5 (5.0)","Oracle","Oracle Application Express 5 (5.0)","113067147","19892850","lx_ITC_007117","Oracle Application Express 5.0","Application Express","5.0","Oracle","","Software Development / Application Architecture and Design","None",false,
"d684d1dc-4b86-4c15-aacf-069dc3cd19e8","4228d34d-7aa7-43bb-9c32-c0318cb488fc","munichreSandbox","Oracle Database 11gR2 (11.2.0.4)","software","11gR2 (11.2.0.4)","LINKED","sw_177254544",,,"11gR2 (11.2.0.4)","Oracle","Oracle Database 11gR2 (11.2.0.4)","177254544","19892739","lx_ITC_007219","Oracle Database 11gR2 11.2.0.4","Database","11gR2 11.2.0.4","Oracle","","Database Management Systems (DBMS) / Relational Database","None",false,
"be9e6fc4-6293-4679-a021-571a8005fe4e","4228d34d-7aa7-43bb-9c32-c0318cb488fc","munichreSandbox","Oracle Database 12c (12.1.0.2)","software","12c (12.1.0.2)","LINKED","sw_177253561",,,"12c (12.1.0.2)","Oracle","Oracle Database 12c (12.1.0.2)","177253561","19892739","lx_ITC_007222","Oracle Database 12cR1 12.1.0.2","Database","12cR1 12.1.0.2","Oracle","","Database Management Systems (DBMS) / Relational Database","None",false,
"05adf48b-5ad8-4e59-8b19-e8447c6b1e3d","4228d34d-7aa7-43bb-9c32-c0318cb488fc","munichreSandbox","Oracle Database 19c (19.2)","software","19c (19.2)","LINKED","sw_759334998",,,"19c 19.2","Oracle","Oracle Database 19c 19.2","759334998","19892739","lx_ITC_007226","Oracle Database 19c 19.2","Database","19c 19.2","Oracle","","Database Management Systems (DBMS) / Relational Database","None",false,
"a73102c4-ffb2-4ce1-adaa-3c616ce70d61","4228d34d-7aa7-43bb-9c32-c0318cb488fc","munichreSandbox","Oracle Database Client 18c (18.0)","software","18c (18.0)","LINKED","sw_546374671",,,"18c (18.0)","Oracle","Oracle Database Client 18c (18.0)","546374671","19892866","lx_ITC_016439","Oracle Database Client 18.0","Database Client","18.0","Oracle","","Utilities / Connectivity Tools","None",false,
"728b93e7-dee8-4188-8535-350f3d4628aa","4228d34d-7aa7-43bb-9c32-c0318cb488fc","munichreSandbox","Oracle E-Business Suite 12 (12.1.3)","software","12 (12.1.3)","LINKED","sw_434618396",,,"12 (12.1.3)","Oracle","Oracle E-Business Suite 12 (12.1.3)","434618396",,"lx_ITC_007292","Oracle E-Business Suite 12.1.3","E-Business Suite","12.1.3","Oracle","","Enterprise Resource Planning (ERP) / Cross-Industry ERP Suites","None",false,
"e9b41b28-3986-4ebf-81d9-ea97bf5eb4d7","4228d34d-7aa7-43bb-9c32-c0318cb488fc","munichreSandbox","Oracle Enterprise Resource Planning (ERP) 11 (11.5.10)","software","11 (11.5.10)","LINKED","sw_1334037",,,"11 (11.5.10)","Oracle","Oracle Enterprise Resource Planning (ERP) 11 (11.5.10)","1334037","19892756","lx_ITC_007320","Oracle Enterprise Resource Planning 11.5.10","Enterprise Resource Planning","11.5.10","Oracle","","Enterprise Resource Planning (ERP) / Cross-Industry ERP Suites","None",false,
"35eb0d55-ef80-47e4-89b3-fae56d7cd7bd","4228d34d-7aa7-43bb-9c32-c0318cb488fc","munichreSandbox","Oracle Java Runtime Environment (JRE) 1.8.0_131-b11","software","1.8.0_131-b11","LINKED","sw_87311642",,,"1.8.0_131-b11","Oracle","Oracle Java Runtime Environment 1.8.0_131-b11","87311642","","lx_ITC_010080","Oracle Java Runtime Environment 1.8.0_131-b11","Java Runtime Environment","1.8.0_131-b11","Oracle","","Software Development / Application Architecture and Design","None",false,
"1c845b00-7a57-4160-bd51-7ce95ad07f37","4228d34d-7aa7-43bb-9c32-c0318cb488fc","munichreSandbox","Oracle Java Runtime Environment (JRE) 6 (1.6)","software","6 (1.6)","LINKED","sw_9208160",,,"6 (1.6)","Oracle","Oracle Java Runtime Environment (JRE) 6 (1.6)","9208160","19892850","lx_ITC_007469","Oracle Java Runtime Environment 1.6","Java Runtime Environment","1.6","Oracle","","Software Development / Application Architecture and Design","None",false,
"a6ce577e-8316-49a9-98a6-4c0952df0cd7","4228d34d-7aa7-43bb-9c32-c0318cb488fc","munichreSandbox","Oracle Java Runtime Environment (JRE) 7 (1.7)","software","7 (1.7)","LINKED","sw_25608118",,,"7 (1.7)","Oracle","Oracle Java Runtime Environment (JRE) 7 (1.7)","25608118","19892850","lx_ITC_007471","Oracle Java Runtime Environment 1.7","Java Runtime Environment","1.7","Oracle","","Software Development / Application Architecture and Design","None",false,
"40003eca-46e6-45c2-883f-b0301a685908","4228d34d-7aa7-43bb-9c32-c0318cb488fc","munichreSandbox","Oracle MySQL 5 (5.1.30)","software","5 (5.1.30)","LINKED","sw_52683474",,,"5 (5.1.30)","Oracle","Oracle MySQL 5 (5.1.30)","52683474","19892739","lx_ITC_007560","Oracle MySQL 5.1.30","MySQL","5.1.30","MySQL","","Database Management Systems (DBMS) / Relational Database","None",false,
"4075336a-6697-4974-8a00-eaea3fd86ce1","4228d34d-7aa7-43bb-9c32-c0318cb488fc","munichreSandbox","Oracle MySQL 5 (5.5)","software","5 (5.5)","LINKED","sw_22881269",,,"5 (5.5)","Oracle","Oracle MySQL 5 (5.5)","22881269","19892739","lx_ITC_007602","Oracle MySQL Standard 5.5","MySQL","5.5","MySQL","Standard","Database Management Systems (DBMS) / Relational Database","None",false,
"8a48a586-d1f6-42a4-8194-0feae5451f07","4228d34d-7aa7-43bb-9c32-c0318cb488fc","munichreSandbox","Oracle MySQL 5 (5.6)","software","5 (5.6)","LINKED","sw_22912530",,,"5 (5.6)","Oracle","Oracle MySQL 5 (5.6)","22912530","19892739","lx_ITC_007572","Oracle MySQL 5.6","MySQL","5.6","MySQL","","Database Management Systems (DBMS) / Relational Database","None",false,
"c6dc83a6-b345-479d-aaee-d26cfecf1174","4228d34d-7aa7-43bb-9c32-c0318cb488fc","munichreSandbox","Oracle MySQL Community 8 (8.0)","software","8 (8.0)","LINKED","sw_562891275",,"Community","8 (8.0)","Oracle","Oracle MySQL Community 8 (8.0)","562891275","19892739","lx_ITC_016440","Oracle MySQL Community Server 8.0","MySQL Community Server","8.0","MySQL","","Database Management Systems (DBMS) / Relational Database","None",false,
"ce063f42-6af4-46b3-bd2a-37f7d4b33208","4228d34d-7aa7-43bb-9c32-c0318cb488fc","munichreSandbox","Oracle MySQL Standard 5 (5.7)","software","5 (5.7)","LINKED","sw_487128989",,"Standard","5 (5.7)","Oracle","Oracle MySQL Standard 5 (5.7)","487128989","19892739","lx_ITC_007573","Oracle MySQL Standard 5.7","MySQL","5.7","MySQL","Standard","Database Management Systems (DBMS) / Relational Database","None",false,
"d4f5fc71-88ea-4618-8283-bf951d16b6f7","4228d34d-7aa7-43bb-9c32-c0318cb488fc","munichreSandbox","Oracle Skywire Documaker 10 (10.3)","software","10 (10.3)","LINKED","sw_33610060",,,"10 (10.3)","Oracle","Oracle Skywire Documaker 10 (10.3)","33610060","19892751","lx_ITC_016320","Oracle Documaker 10.3","Documaker","10.3","Oracle","","Enterprise Content Management (ECM) / Document and Records Management","None",false,
"52c5b780-7690-43c7-ac5f-89845ecc53c7","4228d34d-7aa7-43bb-9c32-c0318cb488fc","munichreSandbox","Oracle Skywire Documaker 11 (11.4)","software","11 (11.4)","LINKED","sw_6607627",,,"11 (11.4)","Oracle","Oracle Skywire Documaker 11 (11.4)","6607627","19892751","lx_ITC_016321","Oracle Documaker 11.4","Documaker","11.4","Oracle","","Enterprise Content Management (ECM) / Document and Records Management","None",false,
"c255fb6a-6ec9-48a3-81cc-24e93b29bef2","4228d34d-7aa7-43bb-9c32-c0318cb488fc","munichreSandbox","Oracle Skywire Documaker 12 (12.6)","software","12 (12.6)","LINKED","sw_407036010",,,"12 (12.6)","Oracle","Oracle Skywire Documaker 12 (12.6)","407036010","19892751","lx_ITC_016322","Oracle Documaker 12.6","Documaker","12.6","Oracle","","Enterprise Content Management (ECM) / Document and Records Management","None",false,
"6b481167-14f9-4166-9222-4537b37934f6","4228d34d-7aa7-43bb-9c32-c0318cb488fc","munichreSandbox","Python Software Foundation Python 3.7","software","3.7","LINKED","sw_764788368",,,"3.7","Python Software Foundation","Python Software Foundation Python 3.7","764788368","19892850","lx_ITC_000634","Python Software Foundation Python 3.7","Python","3.7","Python Software Foundation","","Software Development / Application Architecture and Design","None",false,
"e0cb39f3-7970-4d00-ba43-6e93efdae829","4228d34d-7aa7-43bb-9c32-c0318cb488fc","munichreSandbox","Python Software Foundation Python 3.8","software","3.8","LINKED","sw_764788377",,,"3.8","Python Software Foundation","Python Software Foundation Python 3.8","764788377","19892850","lx_ITC_000636","Python Software Foundation Python 3.8","Python","3.8","Python Software Foundation","","Software Development / Application Architecture and Design","None",false,
"cf841462-7fe2-4853-9cae-f5b0b13591ff","4228d34d-7aa7-43bb-9c32-c0318cb488fc","munichreSandbox","Python Software Foundation Python 3.9","software","3.9","LINKED","sw_764788370",,,"3.9","Python Software Foundation","Python 3.9","764788370","19892850","lx_ITC_013770","Python 3.9","Python","3.9","Python Software Foundation","","Software Development / Application Architecture and Design","None",false,
"790df1a4-36e7-4abb-ad3d-59e13fa1b455","4228d34d-7aa7-43bb-9c32-c0318cb488fc","munichreSandbox","QlikTech International QlikView 8 (8.5)","software","8 (8.5)","LINKED","sw_56246163",,,"8 (8.5)","QlikTech International","QlikTech International QlikView Server 8 (8.5)","56246163","19889418","lx_ITC_016432","QlikTech International QlikView 8.5","International QlikView","8.5","QlikTech International","","Business Intelligence (BI) / Business Metrics and Reporting Tools","None",false,
"ca1163e4-12fb-492d-adc6-088a1ffeb6c4","4228d34d-7aa7-43bb-9c32-c0318cb488fc","munichreSandbox","R Foundation R 4.0.3","software","4.0.3","LINKED","sw_764787111",,,"4.0.3","R Foundation","R Foundation R  4.0.3","764787111",,"lx_ITC_007973","R Foundation R 4.0.3","R","4.0.3","R Foundation","","Business Intelligence (BI) / Analytics","None",false,
"88f112d4-9d67-4084-8bc6-517a6d125b5b","4228d34d-7aa7-43bb-9c32-c0318cb488fc","munichreSandbox","R Foundation R 4.0.4","software","4.0.4","LINKED","sw_764788555",,,"4.0.4","R Foundation","R Foundation R 4.0.4","764788555","19889417","lx_ITC_016924","R Foundation R 4.0.4","R","4.0.4","R Foundation","","Business Intelligence (BI) / Analytics","None",false,
"86b9808b-d951-40fb-b080-fa4d2e6e11f2","4228d34d-7aa7-43bb-9c32-c0318cb488fc","munichreSandbox","Red Hat Enterprise Linux (Server) 5.11","software","5.11","LINKED","sw_81351373",,,"5.11","Red Hat","Red Hat Enterprise Linux 5.11","81351373","19892817","lx_ITC_008028","Red Hat Enterprise Linux 5.11","Red Hat Enterprise Linux","5.11","Red Hat","","Operating Systems / UNIX","None",false,
"819333d5-90ca-4624-88c7-48721af02145","4228d34d-7aa7-43bb-9c32-c0318cb488fc","munichreSandbox","Red Hat Enterprise Linux (Server) 6 (6.10)","software","6 (6.10)","LINKED","sw_582834334",,,"6 (6.10)","Red Hat","Red Hat Enterprise Linux (Server) 6 (6.10)","582834334",,"lx_ITC_008039","Red Hat Enterprise Linux 6.10","Red Hat Enterprise Linux","6.10","Red Hat","","Operating Systems / UNIX","None",false,
"e4557ff5-d450-435a-ba0c-89edeb8e3e9c","4228d34d-7aa7-43bb-9c32-c0318cb488fc","munichreSandbox","Red Hat Enterprise Linux (Server) 7.6","software","7.6","LINKED","sw_647524989",,,"7.6","Red Hat","Red Hat Enterprise Linux 7.6","647524989","19892817","lx_ITC_008054","Red Hat Enterprise Linux 7.6","Red Hat Enterprise Linux","7.6","Red Hat","","Operating Systems / UNIX","None",false,
"3769bdd5-b8ef-47d7-8988-46369e67d590","4228d34d-7aa7-43bb-9c32-c0318cb488fc","munichreSandbox","Red Hat Enterprise Linux Server 8.2","software","8.2","LINKED","sw_764787104",,,"8.2","Red Hat","Red Hat Enterprise Linux Server 8.2","764787104",,"lx_ITC_008058","Red Hat Enterprise Linux Server 8.2","Enterprise Linux Server","8.2","Red Hat","","Operating Systems / UNIX","None",false,
"c458e6d6-d1a1-4105-9919-c8da9e12a762","4228d34d-7aa7-43bb-9c32-c0318cb488fc","munichreSandbox","Red Hat openJDK 11.0","software","11.0","LINKED","sw_764786857",,,"11.0","Red Hat","Red Hat openJDK  11.0","764786857",,"lx_ITC_008135","Red Hat openJDK 11.0","openJDK","11.0","Red Hat","","Software Development / Application Architecture and Design","None",false,
"f3356310-76f3-4762-8051-e3ee44de2c16","4228d34d-7aa7-43bb-9c32-c0318cb488fc","munichreSandbox","Red Hat openJDK 8.0","software","8.0","LINKED","sw_764787078",,,"8.0","Red Hat","Red Hat openJDK  8.0","764787078","19892850","lx_ITC_008136","Red Hat openJDK 8.0","openJDK","8.0","Red Hat","","Software Development / Application Architecture and Design","None",false,
"c4cea8fe-8204-4e24-937c-34f421956d13","4228d34d-7aa7-43bb-9c32-c0318cb488fc","munichreSandbox","Risk Management Solutions RiskLink 17 (17.0)","software","17 (17.0)","LINKED","sw_466894654",,,"17 (17.0)","Risk Management Solutions","Risk Management Solutions RiskLink 17 (17.0)","466894654","19892761","lx_ITC_015797","Risk Management Solutions RiskLink 17.0","RiskLink","17.0","Risk Management Solutions","","Finance / Insurance","None",false,
"a835156c-b147-4e57-a792-ab870a1f6733","4228d34d-7aa7-43bb-9c32-c0318cb488fc","munichreSandbox","Risk Management Solutions RiskLink 18 (18.0)","software","18 (18.0)","LINKED","sw_762370470",,,"18 (18.0)","Risk Management Solutions","Risk Management Solutions RiskLink 18 (18.0)","762370470","19892761","lx_ITC_015798","Risk Management Solutions RiskLink 18.0","RiskLink","18.0","Risk Management Solutions","","Finance / Insurance","None",false,
"4a703293-ebd7-46d5-a075-d0e26f7c54dd","4228d34d-7aa7-43bb-9c32-c0318cb488fc","munichreSandbox","Sage Group, The TimeSheet 2011","software","2011","LINKED","sw_29403181",,,"2011","Sage Group, The","Sage Group, The TimeSheet 2011","29403181","19892777","lx_ITC_016323","Sage Group TimeSheet 2011","TimeSheet","2011.0","The Sage Group","","Human Resources Management (HRM) / Payroll & Time Accounting","None",false,
"86d0fd53-1135-42d3-8794-61f7a29f8540","4228d34d-7aa7-43bb-9c32-c0318cb488fc","munichreSandbox","SAP BEx Analyzer 7 (7.0)","software","7 (7.0)","LINKED","sw_299150468",,,"7 (7.0)","SAP","SAP BEx Analyzer 7 (7.0)","299150468",,"lx_ITC_011292","SAP Business Explorer BEx 7.0","Business Explorer BEx","7.0","SAP","","Business Intelligence (BI) / Analytics","None",false,
"8b868ff5-d19e-41d8-89b5-c17892bf3ab6","4228d34d-7aa7-43bb-9c32-c0318cb488fc","munichreSandbox","SAP BusinessObjects Analysis, Edition for Microsoft Office 2 (2.2)","software","2 (2.2)","LINKED","sw_152437820",,,"2 (2.2)","SAP","SAP BusinessObjects Analysis, Edition for Microsoft Office 2 (2.2)","152437820","19889417","lx_ITC_016324","SAP BusinessObjects Analysis for Microsoft Office 2.2","BusinessObjects Analysis for Microsoft Office","2.2","SAP","","Business Intelligence (BI) / Analytics","None",false,
"c7e2c4f0-2b82-45dd-94db-f6b5479a279f","4228d34d-7aa7-43bb-9c32-c0318cb488fc","munichreSandbox","SAP BusinessObjects BI Platform Server 4.1 (14.1)","software","4.1 (14.1)","LINKED","sw_52548493",,,"4.1 (14.1)","SAP","SAP BusinessObjects BI Platform Server 4.1 (14.1)","52548493","23239177","lx_ITC_016325","SAP BusinessObjects BI Platform Server 4.1 SP04 - 14.1","BusinessObjects BI Platform Server","4.1 SP04 - 14.1","SAP","","Business Intelligence (BI) / Business Intelligence (BI) Suites","None",false,
"d9fd0742-7749-4f35-870c-df887deb1199","4228d34d-7aa7-43bb-9c32-c0318cb488fc","munichreSandbox","SAP BusinessObjects BI Platform Server 4.2 SP08 - 14.2","software","4.2 SP08 - 14.2","LINKED","sw_150605578",,,"4.2 SP08 - 14.2","SAP","SAP BusinessObjects BI Platform Server 4.2 SP08 - 14.2","150605578","19892739","lx_ITC_015062","SAP BusinessObjects BI Platform Server 4.2 SP08 - 14.2","BusinessObjects BI Platform Server","4.2 SP08 - 14.2","SAP","","Business Intelligence (BI) / Business Intelligence (BI) Suites","None",false,
"486df5c5-c2ff-456d-993b-b7d02b0bbe4f","4228d34d-7aa7-43bb-9c32-c0318cb488fc","munichreSandbox","SAP BusinessObjects Business Intelligence (BI) 4 (4.0)","software","4 (4.0)","LINKED","sw_124258323",,,"4 (4.0)","SAP","SAP BusinessObjects Business Intelligence (BI) 4 (4.0)","124258323",,"lx_ITC_016326","SAP BusinessObjects Business Intelligence 4.0","BusinessObjects Business Intelligence","4.0","SAP","","Business Intelligence (BI) / Business Metrics and Reporting Tools","None",false,
"f28270d0-ddd0-4e43-b79e-5ba5259d5d4b","4228d34d-7aa7-43bb-9c32-c0318cb488fc","munichreSandbox","SAP BusinessObjects Business Intelligence (BI) 4 (4.2)","software","4 (4.2)","LINKED","sw_227952138",,,"4 (4.2)","SAP","SAP BusinessObjects Business Intelligence (BI) 4 (4.2)","227952138",,"lx_ITC_018783","SAP BusinessObjects Business Intelligence 4.2","BusinessObjects Business Intelligence BI","4.2","SAP","","Business Intelligence (BI) / Business Metrics and Reporting Tools","None",false,
"d52bad9a-069a-4a85-a4a7-88fc0f44f8f6","4228d34d-7aa7-43bb-9c32-c0318cb488fc","munichreSandbox","SAP BusinessObjects Crystal Reports Server XI (11.0)","software","XI (11.0)","LINKED","sw_1779329",,,"XI (11.0)","SAP","SAP BusinessObjects Crystal Reports Server XI (11.0)","1779329","23239177","lx_ITC_016327","SAP BusinessObjects Crystal Reports Server 11.0","BusinessObjects Crystal Reports Server","11.0","SAP","","Business Intelligence (BI) / Business Intelligence (BI) Suites","None",false,
"693a7b7a-a422-4b88-8f0c-b154ac8511ee","4228d34d-7aa7-43bb-9c32-c0318cb488fc","munichreSandbox","SAP BusinessObjects Data Services 4.1 (14.1)","software","4.1 (14.1)","LINKED","sw_42595102",,,"4.1 (14.1)","SAP","SAP BusinessObjects Data Services 4.1 (14.1)","42595102","19889420","lx_ITC_016328","SAP BusinessObjects Data Services 14.1","BusinessObjects Data Services","14.1","SAP","","Business Intelligence (BI) / Data Mining and Warehousing","None",false,
"3d8be33e-9b3d-42ce-b844-ac9237dd8667","4228d34d-7aa7-43bb-9c32-c0318cb488fc","munichreSandbox","SAP BusinessObjects Data Services 4.2 (14.2)","software","4.2 (14.2)","LINKED","sw_56246284",,,"4.2 (14.2)","SAP","SAP BusinessObjects Data Services 4.2 (14.2)","56246284","19889420","lx_ITC_016329","SAP BusinessObjects Data Services 14.2","BusinessObjects Data Services","14.2","SAP","","Business Intelligence (BI) / Data Mining and Warehousing","None",false,
"4241103c-a749-4b00-bb0d-82ef6a3e14e3","4228d34d-7aa7-43bb-9c32-c0318cb488fc","munichreSandbox","SAP BusinessObjects Design Studio 1.6 (16.4)","software","1.6 (16.4)","LINKED","sw_331910946",,,"1.6 (16.4)","SAP","SAP BusinessObjects Design Studio 1.6 (16.4)","331910946",,"lx_ITC_016330","SAP BusinessObjects Design Studio 1.6","BusinessObjects Design Studio","1.6","SAP","","Software Development / Application Architecture and Design","None",false,
"9fc9e247-70b3-4e2f-b45a-19706db6336f","4228d34d-7aa7-43bb-9c32-c0318cb488fc","munichreSandbox","SAP BusinessObjects Information Steward 4.0 (14.0)","software","4.0 (14.0)","LINKED","sw_26265647",,,"4.0 (14.0)","SAP","SAP BusinessObjects Information Steward 4.0 (14.0)","26265647","19889417","lx_ITC_016331","SAP BusinessObjects Information Steward 14.0","BusinessObjects Information Steward","14.0","SAP","","Business Intelligence (BI) / Analytics","None",false,
"253918d1-d454-4f1b-bd72-f38ebd8e1bd1","4228d34d-7aa7-43bb-9c32-c0318cb488fc","munichreSandbox","SAP BusinessObjects Information Steward 4.0 (14.1)","software","4.0 (14.1)","LINKED","sw_53275725",,,"4.0 (14.1)","SAP","SAP BusinessObjects Information Steward 4.0 (14.1)","53275725","19889417","lx_ITC_016332","SAP BusinessObjects Information Steward 14.1","BusinessObjects Information Steward","14.1","SAP","","Business Intelligence (BI) / Analytics","None",false,
"144d81b9-3315-4460-adb9-4a5fdbb7db3c","4228d34d-7aa7-43bb-9c32-c0318cb488fc","munichreSandbox","SAP BusinessObjects Information Steward 4.0 (14.2)","software","4.0 (14.2)","LINKED","sw_56246682",,,"4.0 (14.2)","SAP","SAP BusinessObjects Information Steward 4.0 (14.2)","56246682","19889417","lx_ITC_016333","SAP BusinessObjects Information Steward 14.2","BusinessObjects Information Steward","14.2","SAP","","Business Intelligence (BI) / Analytics","None",false,
"54724c2d-921a-4398-b3fc-ef4f6033f99e","4228d34d-7aa7-43bb-9c32-c0318cb488fc","munichreSandbox","SAP Crystal Reports 14.2","software","14.2","LINKED","sw_150605844",,,"14.2","SAP","SAP Crystal Reports 14.2","150605844","19889418","lx_ITC_015066","SAP Crystal Reports 14.2","Crystal Reports","14.2","SAP","","Business Intelligence (BI) / Business Metrics and Reporting Tools","None",false,
"e6debc88-46e1-4436-b681-fcd6b2226549","4228d34d-7aa7-43bb-9c32-c0318cb488fc","munichreSandbox","SAP Enterprise Portal 7 (7.5)","software","7 (7.5)","LINKED","sw_438695502",,,"7 (7.5)","SAP","SAP Enterprise Portal 7 (7.5)","438695502",,"lx_ITC_016334","SAP Enterprise Portal 7.5","Enterprise Portal","7.5","SAP","","Business Intelligence (BI) / Business Performance Management","None",false,
"b5bc0a8e-579f-401d-9ef2-eb1ebc9660ba","4228d34d-7aa7-43bb-9c32-c0318cb488fc","munichreSandbox","SAP ERP 6.0 (6.06)","software","6.0 (6.06)","LINKED","sw_78614722",,,"6.0 (6.06)","SAP","SAP ERP 6.0 (6.06)","78614722","19892757","lx_ITC_016335","SAP ERP 6.06","ERP","6.06","SAP","","Enterprise Resource Planning (ERP) / Industry-Specific ERP Suites","None",false,
"984544eb-9b5c-44c8-96c0-3883762115ca","4228d34d-7aa7-43bb-9c32-c0318cb488fc","munichreSandbox","SAP ERP 6.0 (6.07)","software","6.0 (6.07)","LINKED","sw_78614731",,,"6.0 (6.07)","SAP","SAP ERP 6.0 (6.07)","78614731","19892757","lx_ITC_016336","SAP ERP 6.07","ERP","6.07","SAP","","Enterprise Resource Planning (ERP) / Industry-Specific ERP Suites","None",false,
"47512a19-2e2d-46d5-86e8-bf84f7a8c7f7","4228d34d-7aa7-43bb-9c32-c0318cb488fc","munichreSandbox","SAP ERP 6.08","software","6.08","LINKED","sw_764787080",,,"6.08","SAP","SAP ERP  6.08","764787080",,"lx_ITC_008218","SAP ERP 6.08","ERP","6.08","SAP","","Enterprise Resource Planning (ERP) / Industry-Specific ERP Suites","None",false,
"7f70e38b-f121-42dd-a694-991452ab7fe4","4228d34d-7aa7-43bb-9c32-c0318cb488fc","munichreSandbox","SAP Fiori 2.0","software","2.0","LINKED","sw_764787076",,,"2.0","SAP","SAP Fiori Launchpad 2.0","764787076","19892870","lx_ITC_008220","SAP Fiori 2.0","Fiori","2.0","SAP","","Utilities / Other Utilities","None",false,
"d6c72cdd-777c-4ae1-817b-eb4640ee9d84","4228d34d-7aa7-43bb-9c32-c0318cb488fc","munichreSandbox","SAP Graphical User Interface (GUI) 3.0","software","3.0","LINKED","sw_84336623",,,"3.0","SAP","SAP Secure Login Client 3.0","84336623","19892846","lx_ITC_010058","SAP Secure Login Client 3.0","Secure Login Client","3.0","SAP","","Utilities / Other Utilities","None",false,
"88ea96d1-685e-468a-bdc2-90872865d5f4","4228d34d-7aa7-43bb-9c32-c0318cb488fc","munichreSandbox","SAP Graphical User Interface (GUI) 7.0 (7.50)","software","7.0 (7.50)","LINKED","sw_383107427",,,"7.0 (7.50)","SAP","SAP Graphical User Interface (GUI) 7.0 (7.50)","383107427","19892870","lx_ITC_018785","SAP Graphical User Interface 7.50","Graphical User Interface","7.50","SAP","","Utilities / Other Utilities","None",false,
"f64ebd34-d138-41c7-8214-ba6739366aa3","4228d34d-7aa7-43bb-9c32-c0318cb488fc","munichreSandbox","SAP HANA (In-Memory Database) 1 (1.0)","software","1 (1.0)","LINKED","sw_29424922",,,"1 (1.0)","SAP","SAP HANA (In-Memory Database) 1 (1.0)","29424922","19892739","lx_ITC_016337","SAP HANA 1.0 SPS12 1.0","HANA 1.0 SPS12","1.0","SAP","","Database Management Systems (DBMS) / Relational Database","None",false,
